EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data 
C:\Users\justin\projects\DevTechnologies\log.evtx,10245,2016-05-30 10:09:13,2016-05-30 10:09:13,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_226b6f36 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10246,2016-05-30 10:09:13,2016-05-30 10:09:13,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_226b6f36 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10247,2016-05-30 10:09:13,2016-05-30 10:09:13,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_226b6f36 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10248,2016-05-30 10:09:13,2016-05-30 10:09:13,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_226b6f36 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10250,2016-05-30 15:20:15,2016-05-30 15:20:15,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 1173347 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10259,2016-05-30 15:20:18,2016-05-30 15:20:18,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10260,2016-05-30 15:20:18,2016-05-30 15:20:18,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-30T03:09:19.632506700Z Wake Time: 2016-05-30T08:20:16.127298300Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10262,2016-05-30 15:20:27,2016-05-30 15:20:27,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10263,2016-05-30 15:22:28,2016-05-30 15:22:28,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10272,2016-05-30 16:12:25,2016-05-30 16:12:25,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10273,2016-05-30 16:12:26,2016-05-30 16:12:26,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-30T09:11:59.064515500Z Wake Time: 2016-05-30T09:12:24.137581500Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10282,2016-05-30 17:27:33,2016-05-30 17:27:33,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10283,2016-05-30 17:27:34,2016-05-30 17:27:34,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-30T10:18:37.042244700Z Wake Time: 2016-05-30T10:27:32.174718000Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10292,2016-05-30 19:45:15,2016-05-30 19:45:15,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10293,2016-05-30 19:45:16,2016-05-30 19:45:16,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-30T11:08:26.701068600Z Wake Time: 2016-05-30T12:45:14.389905100Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10298,2016-05-30 19:48:28,2016-05-30 19:48:28,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10311,2016-05-30 19:51:45,2016-05-30 19:51:45,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10313,2016-05-30 19:54:17,2016-05-30 19:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_24e9419e service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10314,2016-05-30 19:54:17,2016-05-30 19:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_24e9419e service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10315,2016-05-30 19:54:17,2016-05-30 19:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_24e9419e service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10316,2016-05-30 19:54:17,2016-05-30 19:54:17,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_24e9419e service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10326,2016-05-30 20:09:24,2016-05-30 20:09:24,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10327,2016-05-30 20:09:25,2016-05-30 20:09:25,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-30T12:54:21.823814400Z Wake Time: 2016-05-30T13:09:23.105437600Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10328,2016-05-30 20:09:25,2016-05-30 20:09:25,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10329,2016-05-30 20:11:30,2016-05-30 20:11:30,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10330,2016-05-30 20:20:18,2016-05-30 20:20:18,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10334,2016-05-30 20:22:51,2016-05-30 20:22:51,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10336,2016-05-30 20:54:19,2016-05-30 20:54:19,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_258683e5 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10337,2016-05-30 20:54:19,2016-05-30 20:54:19,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_258683e5 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10338,2016-05-30 20:54:19,2016-05-30 20:54:19,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_258683e5 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10339,2016-05-30 20:54:19,2016-05-30 20:54:19,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_258683e5 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10349,2016-05-30 22:19:48,2016-05-30 22:19:48,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10350,2016-05-30 22:19:49,2016-05-30 22:19:49,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-05-30T13:54:24.187978000Z Wake Time: 2016-05-30T15:19:47.142677000Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10351,2016-05-30 22:20:28,2016-05-30 22:20:28,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10352,2016-05-30 22:22:29,2016-05-30 22:22:29,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10356,2016-05-31 00:20:33,2016-05-31 00:20:33,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10357,2016-05-31 00:22:34,2016-05-31 00:22:34,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10358,2016-05-31 03:39:35,2016-05-31 03:39:35,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10359,2016-05-31 03:41:36,2016-05-31 03:41:36,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10360,2016-05-31 04:56:23,2016-05-31 04:56:23,158,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,10361,2016-05-31 04:56:25,2016-05-31 04:56:25,37,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.69.40.157:123). ",
C:\Users\justin\projects\DevTechnologies\log.evtx,10363,2016-05-31 04:56:55,2016-05-31 04:56:55,35,4,Information event,0,None,Microsoft-Windows-Time-Service,,annette,S-1-5-19,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->40.69.40.157:123). ",
C:\Users\justin\projects\DevTechnologies\log.evtx,10383,2016-05-31 13:00:00,2016-05-31 13:00:00,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 1251316 seconds. ,
